noticeIdentifier,noticeVersion,procedureIdentifier,lotIdentifier,formType,noticeType,publicationDate,publicationDateBerlin,matchedVia,matchedCpvCodes,mainClassificationCode,additionalClassificationCodes,internalIdentifier,title,description,mainNature,estimatedValue,estimatedValueCurrency,buyerNames,buyerCities,locations,procedureType,procedureAccelerated,durationStartDate,durationEndDate,durationPeriod,durationPeriodUnit,guaranteeRequired,suitableForSMEs,submissionDeadlineStatus,noticeUrl,lotUrl
41d7ac31-f585-4156-af42-5415f9f2b774,01,e42d2c9a-e8f3-4676-81c4-648b9d94748a,LOT-0000,competition,cn-standard,2026-09-16T02:06:31Z,2026-09-16 04:06:31+02:00,lot,45420000,45420000,,26-085689,Schreinerarbeiten 3,"KUM GH,  22010 EKZ Hauner + Rechenzentr.

-	Ca. 3100m HPL Rammschutz auf Alu Sockel
-	Ca. 2500m HPL Rammschutz auf Boden-Randhochzug
-	Ca. 35m HPL Rammschutz, gerundet (R=ca.1,3m-21m), auf Boden-Randhochzug
-	35 Stk. HPL Spritzschutz hinter Waschbecken
-	Ca.  180m Handlauf auf Rammschutz
-	Ca. 70m Handlauf auf TB-Wand",works,,,Staatliches Bauamt München 2,München,"81377 München, Elisabeth-Stoeber-Str. 50 / DE212 / DEU",open,false,2026-12-11T00:00:00+01:00,2028-03-31T23:59:59+02:00,,,true,false,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=41d7ac31-f585-4156-af42-5415f9f2b774,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=41d7ac31-f585-4156-af42-5415f9f2b774&lotId=LOT-0000
d8a37cbb-1fd9-4cdc-be92-43d9784ee74e,01,159f4929-474c-4c9b-bf37-471e31411dfd,LOT-0001,competition,cn-standard,2026-09-16T02:06:30Z,2026-09-16 04:06:30+02:00,lot,"45000000,45331000",45000000,45331000,2026/2886,"Rems-Murr-Kliniken gGmbH - Europaweite Vergabe des Baugewerks ""Lüftung"" für die Realisierung des Funktionsneubaus an der Rems-Murr-Klinik Schorndorf","Gegenstand der vorliegenden Bauausschreibung ist das Gewerk ""Lüftung"" (KG 430 Raumlufttechnische Anlagen) für die Realisierung des Funktionsneubaus an der Rems-Murr-Klinik Schorndorf. Die Lüftungsarbeiten umfassen die Herstellung der raumlufttechnischen Anlagen für den Funktionsneubau einschließlich der hierfür erforderlichen Liefer-, Montage-, Inbetriebnahme-, Einregulierungs- und Dokumentationsleistungen. Die Anlagen dienen der Versorgung der medizinischen Funktionsbereiche, Pflegebereiche sowie der sonstigen Nutzungsbereiche des Neubaus. Die Bauleistungen im Gewerk Lüftung weisen insbesondere folgende Leistungen auf: - Aufbau neuer raumlufttechnischer Anlagen für den Funktionsneubau mit:  -5 Lüftungsanlagen mit einer Gesamtluftmenge von ca. 150.000 m³/h und hocheffizienter Wärmerückgewinnung über ein Kreislaufverbundsystem, -8 Umluftanlagen für die Operationssäle, -7 OP-TAV-Deckenfeldern (Turbulenzarme Verdrängungsströmung) für die Operationssäle - ca. 17.000 m² Kanälen und Formteilen (stahlverzinkt), - ca. 3.700 m Lüftungsrohren (stahlverzinkt).   Die raumlufttechnischen Anlagen sind für den Gesamtbauablauf und die spätere Inbetriebnahme des Funktionsneubaus von maßgeblicher Bedeutung, da sie wesentliche Voraussetzungen für die Fertigstellung und den bestimmungsgemäßen Betrieb der medizinischen Funktions-, Behandlungs- und Pflegebereiche schaffen. Die Leistungen stehen in enger technischer und terminlicher Abhängigkeit zu zahlreichen weiteren Ausbau- und TGA-Gewerken, insbesondere den Gewerken Heizung, Sanitär, Elektroinstallation, Gebäudeleittechnik sowie der Energiezentrale. Besondere Herausforderungen ergeben sich aus der Integration anspruchsvoller raumlufttechnischer Anlagen in hochinstallierte medizinische Bereiche, der Vielzahl von Schnittstellen zu anderen technischen Anlagen sowie den teilweise beengten Platzverhältnissen innerhalb des Gebäudes. Hervorzuheben sind dabei insbesondere die Kanalinstallation im Installationsgeschoss mit einer Höhe von 2,2 m sowie die Installationen im Erdgeschoss mit einer lichten Abhangdeckenhöhe von 25 cm. Hinzu kommt die Erforderlichkeit, die Ausführung und Montageabläufe auf den Baufortschritt sowie die Leistungen der übrigen Gewerke abzustimmen. Diese Rahmenbedingungen erfordern eine enge Abstimmung mit den Bietern bereits im Vergabeverfahren hinsichtlich der technischen Umsetzung, der Ausführungsorganisation und der Schnittstellenkoordination. Die Leistungen sind voraussichtlich im Zeitraum von Ende April 2027 bis September 2029 auszuführen. Detaillierte Informationen zu Art und Umfang der zu erbringenden Leistungen (u.a. Leistungsverzeichnis) werden den im Teilnahmewettbewerb ausgewählten Bietern mit Angebotsaufforderung zur Verfügung gestellt.",works,,,Rems-Murr-Kliniken gGmbH,Winnenden,DE116 / DEU,neg-w-call,false,,,29.0,MONTH,false,false,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=d8a37cbb-1fd9-4cdc-be92-43d9784ee74e,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=d8a37cbb-1fd9-4cdc-be92-43d9784ee74e&lotId=LOT-0001
d9f6395a-527b-49cd-a0ec-bf43a062cdf0,01,5bbddeca-c6a6-4599-9eb5-07153d45e8f6,LOT-0001,competition,cn-standard,2026-09-16T02:06:30Z,2026-09-16 04:06:30+02:00,lot,45420000,45420000,,,Revitalisierung Brauhaus Trabelsdorf: BAU-16B Tischlerarbeiten inkl. feste Möblierung II,"Als Leistung ausgeschrieben wird im Zuge der Revitalisierung / Sanierung und Umbau des ehemaligen Brauhauses in Trabelsdorf bei Bamberg folgende Leistung als Kurzbeschreibung:Erstellen von Wandverkleidungen, Deckenverkleidung, Einbaumöbel (Theke und Garderobe), Brüstungsverkleidungen, Verlegen von Parkettbelag, Einbau von Innentüren, Sockelkanäle- und leistenFolgende wesentlichen Leistungen sind Umfang der Ausschreibung:- Baustelleneinrichtung- Erstellen Theke inkl. Möbel: 1 St.- Erstellen Garderobe: 1 St.- Wandverkleidungen / Brüstung ca. 100 m2- Einbringen Parkettbelag: ca. 100 m2- Akustikdeckenfelder: ca. 44 St.- Erstellen Innentüren: 48 St.- Erstellen Sockelleisten ca. 420 m- Erstellen Sockelkanäle ca. 50 m",works,,,Gemeinde Lisberg,Lisberg,96170 Lisberg / Trabelsdorf / DE245 / DEU,open,false,2026-11-25T00:00:00+01:00,2027-03-17T23:59:59+01:00,,,,true,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=d9f6395a-527b-49cd-a0ec-bf43a062cdf0,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=d9f6395a-527b-49cd-a0ec-bf43a062cdf0&lotId=LOT-0001
a1922220-370b-4b20-9468-db1dcc39e4e2,01,cd5337de-0ea8-451f-85b1-d7e4e609f73b,LOT-0001,competition,cn-standard,2026-09-16T02:06:30Z,2026-09-16 04:06:30+02:00,lot,45421143,45421143,"39515410,39515430",3290,3290 - Verdunkelungsanlagen,"Neubau einer Realschule mit Mensa, Zweifachsporthalle, Pausenhalle als Versammlungsstätte und Freisportanlagen auf der gegenüberliegenden Seite der Hohenbrunner Straße. 
Gebäude ist in Teilen als Holzhybridbau geplant. Die Ausführung erfolgt in einem Bauabschnitt. 

Adresse Baufeld: Hohenbrunner Straße 110 
85662 Hohenbrunn 
  

BRI ca. 64.500 m3 
BGF ca. 14.000 m2 
Gebäude 1-3 geschossig zuzgl. 1 Untergeschoß 

Umfang der Leistung: 
Baustelleneinrichtung
Blendschutzanlage Zweifachsporthalle ca. 100m²
Verdunkelungsanlagen Bereich Fachklassen und Mehrzweckraum ca. 250m²
Blickschutzanlagen am Glasseitenfeld von Klassenzimmertüren ca. 50 Stück",works,,,Zweckverband Staatliche weiterführende Schulen im Südosten des Landkreises München (Schulzweckverband Südost),Neubiberg,85662 Hohenbrunn / DE21H / DEU,open,false,2027-03-18T00:00:00+01:00,2027-07-01T23:59:59+02:00,,,true,false,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=a1922220-370b-4b20-9468-db1dcc39e4e2,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=a1922220-370b-4b20-9468-db1dcc39e4e2&lotId=LOT-0001
d0413b88-e4ff-4670-80a4-bd8c90178d61,01,9ce2e1a9-3c2c-4846-9bcd-2ca37d21325a,LOT-0001,competition,cn-standard,2026-09-16T02:06:29Z,2026-09-16 04:06:29+02:00,lot,45112700,45112700,,26-208,"Gebäudemanagement, Oberschule Weener, Neubau Dreifeldsporthalle, Außenanlagen",Außenanlagen,works,,,Landkreis Leer,Leer,DEU,open,false,,,,,false,true,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=d0413b88-e4ff-4670-80a4-bd8c90178d61,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=d0413b88-e4ff-4670-80a4-bd8c90178d61&lotId=LOT-0001
6e40078a-968e-4451-a6f9-0066cfea02be,01,6e40078a-968e-4451-a6f9-0066cfea02be,LOT-0001,competition,cn-standard,2026-09-16T02:06:28Z,2026-09-16 04:06:28+02:00,lot,45310000,45310000,,0001,Erweiterung und Sanierung GS Ichenhausen - Erweiterungsbau Gebäudeautomation,"Ein eingeschossiger, freistehender Erweiterungsbau im Süden für 4 Klassenzimmer,
Gruppenräume und Sanitärkern, verbunden über einen Verbindungssteg zum Bestand.",works,15000000,EUR,Stadt Ichenhausen,Ichenhausen,DE278 / DEU,open,false,2027-01-18T00:00:00+01:00,2027-07-16T23:59:59+02:00,,,,true,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=6e40078a-968e-4451-a6f9-0066cfea02be,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=6e40078a-968e-4451-a6f9-0066cfea02be&lotId=LOT-0001
bd7642d8-4463-4602-8602-19e6282d684c,01,b1974b89-4c97-4ab7-bc4f-ebb82fb4a18d,LOT-0001,competition,cn-standard,2026-09-16T02:06:28Z,2026-09-16 04:06:28+02:00,lot,45315000,45315000,,Stadt Emsdetten,Kardinal-von-Galen-Schule: Heizungsarbeiten,Die Stadt Emsdetten beabsichtigt am Padkamp 20 in 48282 Emsdetten die Sanierung und Erweiterung der Kardinal-von-Galen-Grundschule sowie die Errichtung einer Zweifeldsporthalle. Das bestehende Gebäude der umzubauenden Schule wird im Rahmen der Baumaßnahme in Teilbereichen vollständig abgebrochen. Die restlichen Flächen werden im Anschluss saniert und erweitert. Die Gesamtfläche teilt sich im Wesentlichen auf in:  - Bauteil Sanierung Schule (3.910 m³ BRI) - Bauteil Erweiterung Schule (12.044 m³ BRI) - Bauteil Erweiterung Sporthalle (14.827 m³ BRI).  Folgender Leistungsumfang: Luftwasser Wärmepumpe   ca. 180 kW Verteiler      9 Abgänge Heizungsleitung aus Kupfer   ca. 2000 m Heizungsleitung aus Stahl   ca. 200 m Deckentrahlplatten     46 St Fußbodenheizung    ca. 9500 m² Heizkörper     15 St Brandschottungen    ca. 100 St,works,,,Stadt Emsdetten,Emsdetten,48282 Emsdetten / DEA37 / DEU,open,false,,,,,false,false,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=bd7642d8-4463-4602-8602-19e6282d684c,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=bd7642d8-4463-4602-8602-19e6282d684c&lotId=LOT-0001
03ddf5d7-0650-411f-a1ac-d0fca9374811,01,77618279-65ad-42d7-93e2-e4d5dcc91b57,LOT-0001,competition,cn-standard,2026-09-16T02:06:26Z,2026-09-16 04:06:26+02:00,lot,"45000000,45210000,45215100,45213312,45216110",45000000,"45210000,71240000,71300000,71221000,45215100,45213312,45216110",20260817 IPM - GA - GU: Gesundheitsamt Düsseldorf TNW,Planungs- und Bauleistungen für das Gesundheitsamt mit Fahrradgarage in Düsseldorf (Hochbau),"Der Auftraggeber beabsichtigt, Planungs- und Bauleistungen für den Neubau des Gesundheitsamts mit Fahrradgarage zu vergeben.   Der Leistungsumfang umfasst insbesondere, jedoch nicht abschließend, Bau-, Liefer-, Montage-, Planungs- und Koordinationsleistungen für das gesamte Gebäude. Art, Umfang und Ausgestaltung der Leistungen werden im weiteren Vergabeverfahren näher konkretisiert.",works,,,Immobilien Projekt Management Düsseldorf GmbH,Düsseldorf,DEA11 / DEU,neg-w-call,false,2026-11-23T00:00:00+01:00,2030-08-08T23:59:59+02:00,,,false,false,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=03ddf5d7-0650-411f-a1ac-d0fca9374811,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=03ddf5d7-0650-411f-a1ac-d0fca9374811&lotId=LOT-0001
50e20b67-265d-4b6d-a1cc-a2c8cab29bd0,01,d703ec4e-fd16-4039-9ba3-9d3f7625af2b,LOT-0001,competition,cn-standard,2026-09-16T02:06:25Z,2026-09-16 04:06:25+02:00,lot,45113000,45113000,,CKU - VE 01_204,Neubau CKU 2030 - TP 01 - übergeordnete Baustelleneinrichtung,"'- 2 Sanitärcontainer mit Vorhaltung von 208 KW - 2 Bürocontainer mit Vorhaltung von 208 KW - Container-Mietmodell für Ausbaugewerke - Bauwasserversorgung - Winterbaubeheizung für 2 Winterperioden - Baustellenüberwachung - Verkehrswegesicherung, Absperrungen und Schutzmaßnahmen",works,,,CKU-TP01,Unna,59423 Unna / DEA5C / DEU,open,false,,,,,false,false,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=50e20b67-265d-4b6d-a1cc-a2c8cab29bd0,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=50e20b67-265d-4b6d-a1cc-a2c8cab29bd0&lotId=LOT-0001
1077025c-9104-45b0-8184-c7b1e3d129a7,01,36f14799-e1fd-4de4-8d0b-ae15bb088775,LOT-0000,competition,cn-standard,2026-09-16T02:06:25Z,2026-09-16 04:06:25+02:00,lot,"45214210,45432200,45111100,45112000,45232411,45262400,45113000,45262300,45262311,45232452,45112500,45262520,45410000,45223220,45262310",45214210,"45432200,45111100,45112000,45232411,45262400,45113000,45262300,45262311,45232452,45112500,45262520,45410000,45223220,45262310",2026-031,2026-031 GS DAH Ost - E302 - Umbau- und Rohbauarbeiten,"'-	ca. 150 m² Abbruch und Entsorgung Betonpflaster
-	ca. 500 m³ Aushub mit Abfuhr Oberbodenauffüllung 
-	ca. 650 m³ Aushub mit Abfuhr Auffüllung Kies/Sandgemisch
-	ca. 185 m Verlegung Grundleitungen und Schmutzwasserkanal
-	ca. 450 m³ Einbau Kieskoffer
-	ca. 450 m² Feinplanie
-	ca. 80 Stück Ausbau und Entsorgung Innentüren mit Stahlumfassungszarge 
-	ca. 30 Stück Ausbau und Entsorgung Holz-Alu Fenster
-	ca. 150 m² Ausbau und Entsorgung Glas-Metall Innentürelemente
-	ca. 1.700 m² Rückbau und Entsorgung von abgehängten Deckenkonstruktionen
-	ca. 3.000 m² Rückbau und Entsorgung von Bodenbelägen, teilweise einschl. Estrichkonstruktion
-	ca. 1.400 m² Teilrückbau und Entsorgung von Innen- und Außenmauerwerk sowie Leichtbauwänden
-	ca. 450 m² Abstemmen und Entsorgen von PCB-haltigem Wandputz 
-	ca. 25 m³ Abbruch und Entsorgung Ortbeton der 4 Stück Stahlbetontreppen
-	ca. 20 m² Ergänzung Gründungsbauteile einschl. Teilrückbau Bodenplatte und Handaushub im Gebäude
-	ca. 50 m² Ergänzung Stahlbetondecke mit Unterzugkonstruktion zur Schließung Deckenöffnungen
-	ca. 20 m Unterfangung mit Stützen und Trägern aus Profilstahl herstellen einschl. Hilfsunterstützungsmaßnahmen
-	ca. 40 Stück Einbau Betonstürze zur Herstellung neuer Tür- und Fensteröffnungen 
-	ca. 300 m² Ergänzung Mauerwerk Innen- und Außenwände
-	ca. 85 m³ Ortbeton Stahlbetonbodenplatte
-	ca. 450 m² Schalung Stahlbetonwände und ca. 50 m³ Ortbeton Stahlbetonwände
-	ca. 300 m² Deckenschalung
-	ca. 75 m³ Ortbeton Massivdecke
-	ca. 40 t Betonstabstahl
-	ca. 75 m² Doppelwandelemente
-	ca. 600 m² Innenputz- und Beiputzarbeiten
-	ca. 200 m Kabelschutzrohre
-	ca. 350 m Ringerder
-	ca. 200 m Leerrohrverlegung in Ortbetonwänden mit ca. 85 Stück Gerätedosen",works,,,Große Kreisstadt Dachau,Dachau,DE217 / DEU,open,true,2027-01-11T00:00:00+01:00,2027-07-30T23:59:59+02:00,,,,false,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=1077025c-9104-45b0-8184-c7b1e3d129a7,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=1077025c-9104-45b0-8184-c7b1e3d129a7&lotId=LOT-0000
a3beabad-c6af-4c42-804c-bbcc86f3b382,01,e06e5a49-d0ad-46ea-811f-b4787acbec01,LOT-0001,competition,cn-standard,2026-09-16T02:06:23Z,2026-09-16 04:06:23+02:00,lot,45000000,45000000,,638/26,"Fliesen- und Betonwerksteinarbeiten -Große Baumaßnahme-Erweiterungsbau Bundesamt für Justiz, Bonn - Vergabe 638/26","Beschreibung: Fliesen und Betonwerksteinarbeiten für die Errichtung von zwei Erweiterungsbauten (Bürogebäude mit vier oberirdischen Geschossen und einer zweigeschossigen Tiefgarage sowie Bürogebäude mit drei oberirdischen Geschossen und einem Untergeschoss)

Die o.g. Leistungen beinhalten unter anderem:
01 Baustelleneinrichtung
02 Wand Fliesen Untergrundvorbereitung
03 Boden Fliesen Untergrundvorbereitung
04 Wandfliesen
05 Bodenfliesen
06 Verbundabdichtung
07 Kristallspiegel Wand
08 Versiegelungsarbeiten
09 Betonwerksteinarbeiten
10 Betonwerksteinbelag Aufzug
11 Betonwerksteinbelag / Reinigung und Behandlung Oberflächen
12 Sauberlaufmatte
13 Stundenlohnarbeiten

Termine:
spätestens 10 Werktage nach Zugang des Auftragsschreibens
Ausführungsbeginn auf der Baustelle: 19.02.27
Ende der Leistungserbringung: 02.05.2028",works,,,"Bundesamt für Bauwesen und Raumordnung, in Vertretung der Bundesanstalt für Immobilienaufgaben",Bonn,53111 Bonn / DEA22 / DEU,open,false,2027-02-19T00:00:00+01:00,2028-05-02T23:59:59+02:00,,,true,false,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=a3beabad-c6af-4c42-804c-bbcc86f3b382,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=a3beabad-c6af-4c42-804c-bbcc86f3b382&lotId=LOT-0001
b24c4956-df4a-4280-851f-1a21bc105482,01,ef7545d6-0a32-4b7a-bbfd-dbe1d3d177cf,LOT-0001,competition,cn-standard,2026-09-16T02:06:23Z,2026-09-16 04:06:23+02:00,lot,"45311200,45314000,45314310",31730000,"45311200,45314000,32400000,45314310",001,Verlege- und Verdrahtungsarbeiten sowie Liefe-rung und Montage von Netzwerktechnik für eine OCR-Anlage,"Öffnen von Kabeltrögen und Kabelschächten,; Lieferung, Verlegen von Kabeln von Netzwerktechnik (SpeedPipe, LWL (Singlemode), Strom);  Lieferung eines 42 Höheneinheiten Serverracks Spleißen, LC-Stecker, Patchkabel, Transceivermodule (Singlemode), Speedpipe und LWL Länge  jeweils ca. 1.100 m von Stellwerk (Serverrack) bis Schienengate Spleisbox Stromkabellänge ca. 490 m von Verteilerkasten (Weichenheizung) bis Position Schienengate 12 fasiges LWL (Singlemode) Durchmessen der LWL-Fasern; DGUV-Vorschrift 3 Prüfung",supplies,,,Hafen Nürnberg-Roth GmbH,Nürnberg,90451 Nürnberg / DE254 / DEU,open,false,2026-09-09T00:00:00+02:00,2026-12-31T23:59:59+01:00,,,false,false,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=b24c4956-df4a-4280-851f-1a21bc105482,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=b24c4956-df4a-4280-851f-1a21bc105482&lotId=LOT-0001
531ef96a-411b-4e8d-9e60-ba326a97f149,01,3e6064fd-f95e-4d94-8fa9-a10a4a6eb0ee,LOT-0000,competition,cn-standard,2026-09-16T02:06:21Z,2026-09-16 04:06:21+02:00,lot,45231113,45231113,,LOT-0000,"GOK, Sanierung technische Infrastruktur","'-	BE, Baubehelfe, Sicherungs- und Koordinierungsleistungen, Verkehrssicherung während Bauzeit 
-	Landschaftsbauarbeiten 
-	Oberflächen-/ Straßenaufbruch  ca. 59. 890 m²
-	Tiefbauarbeiten für Trinkwasser- und Löschwasserrohrleitungen  und Rohrverlegearbeiten für Trink- und Löschwasser  8.928 m
-	Tiefbauarbeiten für elektrische Anlagen ca. 14.860 m
-	Verlegung von Kabelleerrohren sowie Einbau von Kabelzugschächten ca. 59.000,00 m
-	Ertüchtigung von Kabelzugschächten, inkl. durchführen von Kernbohrungen sowie 
Einbau von Dichtungen 
-	Durchführen von Kernbohren, inkl. Einbau erforderlicher Wanddurchführen für 
Bestandsgebäude 
-	Rückbau von Trinkwasserleitungen ca. 2.300 m 

-	statische Berechnungen und Ausführungszeichnungen für Bauwerke 
""Löschwasserzisternen"" 
-	statische Berechnungen und Ausführungszeichnungen für Verbau",works,,,"Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale,  Zentralstelle Vergabe- und Vertragsmanagement",Dresden,04157 Leipzig / DED51 / DEU,open,false,,,1000.0,DAY,,true,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=531ef96a-411b-4e8d-9e60-ba326a97f149,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=531ef96a-411b-4e8d-9e60-ba326a97f149&lotId=LOT-0000
e4037a44-d382-4130-95c5-b24bacec472a,01,b0adb7bd-d071-4f4d-b0cc-888a1644603f,LOT-0000,competition,cn-standard,2026-09-16T02:06:19Z,2026-09-16 04:06:19+02:00,lot,45262300,45262300,,LOT-0000,"Neubau und Erweiterung der FGTS am Schulstandort St.Wendel/Niederkirchen-Ausführung von Erd-,Mauer-und Betonarbeiten nach VOB-",siehe Leistungsverzeichnis,works,,,Kreisstadt St. Wendel - Amt 75 Hochbau und Gebäudemanagement -,St. Wendel,66606 St.Wendel / DEC06 / DEU,open,false,2026-11-30T00:00:00+01:00,2027-04-30T23:59:59+02:00,,,,false,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=e4037a44-d382-4130-95c5-b24bacec472a,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=e4037a44-d382-4130-95c5-b24bacec472a&lotId=LOT-0000
921b9e0b-9696-467e-a913-ccc15ad1abe6,01,953fa5a9-68e2-40b7-9932-cc9c0832b4fe,LOT-0001,competition,cn-standard,2026-09-16T02:06:19Z,2026-09-16 04:06:19+02:00,lot,45223220,45223220,,0226-7002907 PB ESAN,VE302 Erweiterter Rohbau,"Ausgeschrieben werden folgende Leistungen:
- Gerüstarbeiten
- Stahlbetonarbeiten
- Mauerwerksarbeiten
- Verblendmauerwerk
- Zimmererarbeiten
- Dachdeckerarbeiten
- Teilleistungen anderer Gewerke",works,,,Deutsches Institut für Ernährungsforschung Potsdam-Rehbrücke,Nuthetal,14558 Nuthetal / DE40E / DEU,open,false,2026-12-07T00:00:00+01:00,2027-08-13T23:59:59+02:00,,,false,false,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=921b9e0b-9696-467e-a913-ccc15ad1abe6,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=921b9e0b-9696-467e-a913-ccc15ad1abe6&lotId=LOT-0001
f183c2f1-a1f6-4252-8ac6-5866d30c6ca4,01,c4338ec1-03fa-4d64-a713-b4243fbe2083,LOT-0001,competition,cn-standard,2026-09-16T02:06:14Z,2026-09-16 04:06:14+02:00,lot,"45000000,45324000",45000000,45324000,831-26,Stadt Hemmingen - GS Arnum - Trockenbauarbeiten,"Die Stadt Hemmingen erhält für die Wäldchenschule Arnum einen Erweiterungsneubau, der neben Ganztagsräumen auch eine Mensa beinhaltet. Gegenstand der ausgeschriebenen Leistung sind Trockenbauarbeiten zur Errichtung einer Mensa als Neubau.",works,,,Stadt Hemmingen,Hemmingen,30966 Hemmingen / DE929 / DEU,open,false,,,,,true,false,Extract from eForms XML,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=f183c2f1-a1f6-4252-8ac6-5866d30c6ca4,https://oeffentlichevergabe.de/ui/de/search/details?noticeId=f183c2f1-a1f6-4252-8ac6-5866d30c6ca4&lotId=LOT-0001
